CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,credit_utilization,payment_ratio,purchase_frequncy,average_transaction_value,oneoff_purchase_ratio,installments_purchase_ratio,main_purchase_type,customer_segment
C16248,4.599794663722252,0.909091,7.096208001706332,6.925850567251229,5.247655451745809,0.0,1.0,0.28768182245174967,1.0,0.0,0.0,2.8903717578961645,8.77971129020447,7.045426035481897,5.008312959563687,0.6286086594223741,12,0.5239118362416139,1.4067463619716924,0.0,2.455119478081082,0.9759931734788299,0.7395013576946975,Oneoff,Oneoff Only
C16249,9.185047089024485,1.0,7.348349407340327,0.0,7.348349407340327,8.544957440332064,1.0,0.0,1.0,0.34830692956230574,2.5649493574615367,4.23410650459726,9.305741456739435,8.006583826264666,8.393052993781884,0.0,12,0.9870301180968722,0.9539536843382809,1.1628403831473277,1.7355135964014414,0.0,1.0,Installment,"High Util, Low Repay"
C16250,6.519533083718123,0.666667,0.0,0.0,0.0,7.3353293318755,0.0,0.0,0.0,0.5108258237659706,2.302585092994046,0.0,7.313886831633462,5.814552222005741,4.6029089813908275,0.0,6,0.8913910255652766,1.2632342385029738,0.0,0.0,0.0,0.0,Mixed,Typical
C16251,7.340405958617795,1.0,6.314670604378717,5.8888779583328805,5.260719336132718,0.0,0.833333,0.28768182245174967,0.75,0.0,0.0,2.833213344056216,7.313886831633462,6.486870243014708,7.112809480102424,0.0,12,1.0036258596276928,0.9119983125038373,0.0,2.228801660004261,0.9325708856847443,0.8330948145553042,Oneoff,"High Util, Low Repay"
C16252,6.271168323049309,1.0,6.7681943164091845,6.520238138174605,5.2574953720277815,0.0,0.9,0.4700036292457356,0.6,0.0,0.0,3.1354942159291497,6.398594934535208,6.922250767907524,5.162488846115947,0.0,10,0.9800852198350396,1.3408747164878725,0.0,2.1585733700368337,0.9633645006861844,0.7767943894993113,Oneoff,Oneoff Only
C16253,6.999806099203882,0.9,6.693782051424342,6.693782051424342,0.0,6.950512207349922,0.5,0.4054651081081644,0.0,0.26236426446749106,1.9459101490553132,2.302585092994046,7.824445930877619,5.524407444585604,5.819395519065167,0.0,10,0.8946072553943455,0.9493094989826452,1.0383535277894134,2.9070726079966205,1.0,0.0,Oneoff,"High Util, Low Repay"
C16254,3.7714504706116845,0.272727,0.0,0.0,0.0,6.073135032309466,0.0,0.0,0.0,0.0800423999811814,0.6931471805599453,0.0,7.783640596221253,6.487596535206006,3.2979706988739084,0.1335312676245148,12,0.48453553629424023,1.9671480214852104,0.0,0.0,0.0,0.0,Mixed,Typical
C16255,7.716614479681086,1.0,7.996418236796579,7.1225036895079645,7.456887736902714,0.0,1.0,0.5596157879354227,1.0,0.0,0.0,4.5217885770490405,9.15915233520675,6.571188653706455,6.468112826688275,0.0,12,0.8425031266287917,1.0159359970643795,0.0,1.7684193103108579,0.8907117510103235,0.9325284791369286,Installment,Installments Only
C16256,2.5310899269146634,0.454545,4.770430354853751,0.0,4.770430354853751,0.0,0.25,0.0,0.25,0.0,0.0,1.9459101490553132,7.824445930877619,5.962844191712418,4.950286809150525,0.28768182245174967,12,0.3234848766640741,1.2045451953794266,0.0,2.4515162517496845,0.0,1.0,Installment,Installments Only
C16257,3.7409876788555265,0.909091,5.4638318050256105,0.0,5.4638318050256105,0.0,1.0,0.0,0.916667,0.0,0.0,2.5649493574615367,8.006700845440367,5.584835355467412,5.0692253078929905,0.0,12,0.4672321035930715,1.1017137760224616,0.0,2.130190909668884,0.0,1.0,Installment,Installments Only
C16258,4.43606689768605,1.0,0.0,0.0,0.0,4.527901085806647,0.0,0.0,0.0,0.0800423999811814,0.6931471805599453,0.0,6.621405651764134,3.61645028352242,5.681333825329344,0.0,12,0.6699584847975827,0.6365495136721308,0.0,0.0,0.0,0.0,Mixed,Typical
C16259,7.000542499709187,1.0,5.750602445300092,5.750602445300092,0.0,0.0,0.083333,0.0800423999811814,0.0,0.0,0.0,0.6931471805599453,8.517393171418904,6.221586041848058,5.720011829988578,0.0,12,0.8219113945802473,1.087687617922371,0.0,8.29636562995839,1.0,0.0,Oneoff,Oneoff Only
C16260,5.159488630600277,0.2,0.0,0.0,0.0,7.085901172315359,0.0,0.0,0.0,0.09531017980432487,0.6931471805599453,0.0,7.0909098220799835,5.799433887143122,5.92275624584137,0.0,10,0.7276201164672038,0.9791782147399974,0.0,0.0,0.0,0.0,Mixed,Typical
C16261,5.528470846799372,1.0,7.151132737127156,6.6497355632804975,6.222516742490233,0.0,1.0,0.6931471805599453,0.583333,0.0,0.0,3.258096538021482,8.853808274977197,7.157641869276262,5.246017286574549,0.34830692956230574,12,0.6244172761707573,1.3643954028885656,0.0,2.194880554849908,0.9298856289936402,0.8701442094878553,Oneoff,Oneoff Only
C16262,4.783040768543038,1.0,7.405404473631496,5.236548340150405,7.284704307690958,0.0,1.0,0.22314355131420976,0.916667,0.0,0.0,3.4011973816621555,8.853808274977197,7.39386871380114,5.203860363185163,0.6505877400541777,12,0.5402241182543968,1.4208430276318027,0.0,2.1772933595557737,0.70712522979619,0.983701070431694,Installment,Installments Only
C16263,3.6575225500057233,0.75,5.072921280180533,0.0,5.072921280180533,0.0,0.375,0.0,0.25,0.0,0.0,1.3862943611198906,7.313886831633462,5.188998209130237,4.21244455504966,0.0,8,0.5000791828206157,1.2318258771880892,0.0,3.6593391868682734,0.0,1.0,Installment,Installments Only
C16264,8.5099175536363,1.0,6.428751267539102,6.428751267539102,0.0,7.84623939174775,1.0,0.6931471805599453,0.0,0.1541509655415032,1.0986122886681096,2.5649493574615367,8.853808274977197,7.788905228893219,7.356730665096351,0.0,12,0.9611590051805381,1.0587454649994594,1.2204919844023234,2.506385262086215,1.0,0.0,Oneoff,Oneoff Only
C16265,7.604791672240147,1.0,6.188099838541396,4.869071729774468,5.879750557477981,0.0,1.0,0.0800423999811814,1.0,0.0,0.0,3.2188758248682006,8.412054873292933,6.13607063330245,6.594492535966538,0.0,12,0.9040349577823451,0.9304841274497101,0.0,1.9224413041142314,0.7868444040686589,0.9501706033986523,Installment,"High Util, Low Repay"
C16266,2.8430039067598294,1.0,5.152713392689245,0.0,5.152713392689245,0.0,1.0,0.0,0.9,0.0,0.0,2.3978952727983707,7.313886831633462,4.983626779039422,4.997582732162955,0.6286086594223741,10,0.38871313874634855,0.9972074593115355,0.0,2.1488483884769374,0.0,1.0,Installment,Installments Only
C16267,7.203698799501346,1.0,7.865387550389661,7.78618629113115,5.295312857527738,0.0,0.666667,0.4595321188521022,0.25,0.0,0.0,3.6888794541139363,8.699681400989514,6.567869247789304,5.792542256461619,0.0,12,0.8280416796277146,1.1338491731264977,0.0,2.132188825421761,0.9899304060033778,0.6732424592689525,Oneoff,Oneoff Only
C16268,6.178370350999554,1.0,7.327767397730825,7.030680625819436,5.97172091807137,0.0,0.833333,0.4054651081081644,0.666667,0.0,0.0,3.2188758248682006,8.699681400989514,7.29885027989944,5.519700950027036,0.0800423999811814,12,0.7101835189386151,1.3223271235126768,0.0,2.2764989382685696,0.9594573959862062,0.8149441151640022,Oneoff,Oneoff Only
C16269,7.033329116707146,1.0,6.021605704019969,5.49491158262871,5.13456237932792,0.0,0.5,0.28768182245174967,0.416667,0.0,0.0,2.639057329615259,8.006700845440367,6.704111093298661,6.561562202116772,0.0,12,0.87843036132822,1.0217248403338923,0.0,2.281725992249605,0.9125326121835505,0.8526899022797413,Oneoff,Oneoff Only
C16270,5.990608130487936,1.0,7.194624521176892,5.859275110800027,6.8903852904196095,6.475405479045013,1.0,0.28768182245174967,0.888889,0.1053604156578213,1.0986122886681096,3.044522437723423,8.699681400989514,5.842329528628569,4.896111605991074,0.0,9,0.6886008641427439,1.1932590591847756,0.9000338322014017,2.363137296027536,0.8143962334036539,0.957712980036446,Installment,Installments Only
C16271,7.007475202468252,1.0,6.5722825426940075,3.828641396489095,6.507277712385012,0.0,1.0,0.0800423999811814,1.0,0.0,0.0,2.639057329615259,7.0909098220799835,6.424271044503039,6.3369116832046695,0.0,12,0.9882335804988058,1.0137857943530926,0.0,2.4903902120429353,0.5825436401460181,0.9901092459299004,Installment,Installments Only
C16272,2.0592948276926197,0.285714,4.32280727501391,0.0,4.32280727501391,0.0,0.285714,0.0,0.285714,0.0,0.0,1.0986122886681096,7.601402334583733,5.424052473840427,4.3007089541511085,0.0,7,0.2709098580828363,1.2611996142182675,0.0,3.9347887508655286,0.0,1.0,Installment,Installments Only
C16273,6.7554338204423745,1.0,7.110696122978827,6.336825731146441,6.493753839851687,7.881113461292529,0.666667,0.0800423999811814,0.666667,0.5596157879354227,2.9444389791664403,2.772588722239781,7.601402334583733,7.822283250106071,5.8861687571331816,0.08701129365629297,12,0.8887088885832951,1.3289260931614642,1.1083462610396233,2.564641508472483,0.8911681249699932,0.9132374281705784,Installment,Installments Only
C16274,3.945123199435856,0.909091,6.076724391058805,4.174387269895637,5.917818006939683,0.0,0.833333,0.0800423999811814,0.833333,0.0,0.0,2.4849066497880004,8.294299608857235,6.290422921790538,4.923482918075821,0.09531017980432487,12,0.475642716742831,1.2776367921773841,0.0,2.445453792631301,0.6869469472793209,0.973849993204738,Installment,Installments Only
C16275,6.031348693986588,0.454545,5.259264639284336,3.713572066704308,5.026114864944642,0.0,0.416667,0.0800423999811814,0.416667,0.0,0.0,2.1972245773362196,7.313886831633462,8.15145214456813,6.999200837110343,0.18232155679395462,12,0.824643425968838,1.164626124363864,0.0,2.3935944889440233,0.7061010086782092,0.955668750228279,Installment,Installments Only
C16276,7.638349619147872,1.0,6.379563058386947,5.629884736811954,5.743131384720113,0.0,1.0,0.0800423999811814,1.0,0.0,0.0,2.8903717578961645,7.824445930877619,6.406536019328779,6.202417496053662,0.0,12,0.9762160396565136,1.0329095104296009,0.0,2.2071773435229263,0.8824875129042855,0.9002389869271463,Installment,Installments Only
C16277,7.827306338208291,0.818182,0.0,0.0,0.0,9.167268392094531,0.0,0.0,0.0,0.22314355131420976,1.9459101490553132,0.0,8.922791623969637,8.111530312652746,6.561796297761042,0.08701129365629297,12,0.8772261718161721,1.2361752703936408,0.0,0.0,0.0,0.0,Mixed,Typical
C16278,4.528542716410784,0.7,5.1973914479580765,5.1973914479580765,0.0,7.0034669645358765,0.1,0.09531017980432487,0.0,0.33647223662121295,2.1972245773362196,0.6931471805599453,7.0909098220799835,7.226786391020587,4.609653879195855,0.4054651081081644,10,0.6386405736411441,1.5677503301573883,1.3474965344946956,7.498250867527826,1.0,0.0,Oneoff,Oneoff Only
C16279,4.8131941867844175,1.0,6.960309777717026,4.093677673234397,6.902742737158593,0.0,0.75,0.0800423999811814,0.75,0.0,0.0,2.8903717578961645,8.006700845440367,7.287159190382439,5.2622544100292385,0.6931471805599453,12,0.6011457502531048,1.3847979634914591,0.0,2.4081019193127173,0.5881459021177529,0.9917292416003192,Installment,Installments Only
C16280,6.617374367939545,1.0,7.758794702412862,7.578063627638048,5.961623705096961,0.0,1.0,0.34830692956230574,1.0,0.0,0.0,4.0943445622221,7.601402334583733,6.602591444421833,5.492874911541282,0.0,12,0.8705465224268943,1.2020283641538758,0.0,1.8950028715223652,0.976706295023039,0.7683698220862824,Oneoff,Oneoff Only
C16281,6.6305355594131825,0.727273,5.187385805840755,0.0,5.187385805840755,0.0,0.333333,0.0,0.333333,0.0,0.0,1.6094379124341003,6.90875477931522,7.2379624819143995,8.363630894790962,0.08701129365629297,12,0.9597294695224927,0.8654091234971104,0.0,3.2231040202075247,0.0,1.0,Installment,"High Util, Low Repay"
C16282,8.064001174642117,1.0,6.984947774812043,6.984947774812043,0.0,0.0,0.416667,0.34830692956230574,0.0,0.0,0.0,2.3978952727983707,9.04793908261736,7.65447151659127,6.829031504383847,0.0,12,0.8912528147027917,1.120872192737365,0.0,2.912949474503334,1.0,0.0,Oneoff,Oneoff Only
C16283,8.162655704915482,1.0,0.0,0.0,0.0,8.404781665709756,0.0,0.0,0.0,0.6931471805599453,2.4849066497880004,0.0,8.517393171418904,5.66194730732745,6.444901328958102,0.0,6,0.958351404078212,0.8785157473066812,0.0,0.0,0.0,0.0,Mixed,"High Util, Low Repay"
C16284,6.021442276150546,1.0,7.764822407155485,0.0,7.764822407155485,0.0,1.0,0.0,1.0,0.0,0.0,2.5649493574615367,8.412054873292933,7.712850561031664,8.302893639889675,0.0,12,0.71581110285761,0.9289352478245343,0.0,3.027280981032751,0.0,1.0,Installment,Installments Only
C16285,7.511332057949305,1.0,6.3929885659828845,0.0,6.3929885659828845,6.110369510945289,1.0,0.0,1.0,0.0800423999811814,1.6094379124341003,2.5649493574615367,7.601402334583733,6.815739184715784,6.766811650340696,0.0,12,0.9881508341921806,1.007230515182527,0.9557923415440766,2.4924424130969425,0.0,1.0,Installment,Installments Only
C16286,4.081596955638625,1.0,6.324233506483375,6.324233506483375,0.0,6.1195517673955395,0.166667,0.1541509655415032,0.0,0.1541509655415032,2.0794415416798357,1.791759469228055,8.45553053102413,0.0,5.747301459426504,0.0,12,0.4827132893273657,0.0,0.9676353286326315,3.529621924759828,1.0,0.0,Oneoff,Oneoff Only
C16287,7.656338869361562,0.6,0.0,0.0,0.0,8.28938554233867,0.0,0.0,0.0,0.09531017980432487,1.0986122886681096,0.0,8.853808274977197,6.584257837086975,6.8457602532160005,0.0,10,0.8647509220410898,0.9618008217558923,0.0,0.0,0.0,0.0,Mixed,"High Util, Low Repay"
C16288,7.9275554310134995,1.0,0.0,0.0,0.0,7.636350620367679,0.0,0.0,0.0,0.1541509655415032,1.9459101490553132,0.0,8.294299608857235,6.691550601652992,6.601528586411226,0.0,12,0.9557835869044203,1.01363654100159,0.0,0.0,0.0,0.0,Mixed,Typical
C16289,7.086642331278526,1.0,5.903998521326706,5.903998521326706,0.0,0.0,0.416667,0.34830692956230574,0.0,0.0,0.0,2.1972245773362196,7.0909098220799835,6.340975276235224,7.21766863010856,0.0,12,0.9993981744362099,0.8785351061676339,0.0,2.687025524029206,1.0,0.0,Oneoff,"High Util, Low Repay"
C16290,7.757970337919334,1.0,6.22184187148407,6.22184187148407,0.0,7.649567894504579,0.285714,0.2513142060586592,0.0,0.2513142060586592,1.3862943611198906,1.6094379124341003,8.699681400989514,6.292402316444116,5.810248729758781,0.0,7,0.8917533850190114,1.082983295399361,1.2294699949807564,3.8658477120588075,1.0,0.0,Oneoff,Oneoff Only
C16291,7.623049581459714,1.0,0.0,0.0,0.0,8.699267217243596,0.0,0.0,0.0,0.4054651081081644,2.302585092994046,0.0,8.77971129020447,8.996754350740403,6.207327893926711,0.22314355131420976,12,0.8682574323331972,1.449376366849073,0.0,0.0,0.0,0.0,Mixed,Typical
C16292,5.021117325155972,0.818182,7.900584740609298,7.532623618788788,6.723664157431584,0.0,1.0,0.5596157879354227,0.833333,0.0,0.0,3.784189633918261,7.0909098220799835,7.840786073677838,4.852726693231418,0.1053604156578213,12,0.7081062164295191,1.615748540838734,0.0,2.087787744513427,0.9534260901058151,0.8510337371450117,Oneoff,Oneoff Only
C16293,2.7108623100814744,1.0,4.53431844501614,0.0,4.53431844501614,0.0,0.333333,0.0,0.25,0.0,0.0,1.6094379124341003,6.2166061010848646,4.52907386607278,4.490708423791854,0.1541509655415032,12,0.43606789074321434,1.0085432939884642,0.0,2.8173304543065445,0.0,1.0,Installment,Installments Only
C16294,7.259627660155707,1.0,0.0,0.0,0.0,5.745578391560049,0.0,0.0,0.0,0.6418538861723948,2.302585092994046,0.0,7.313886831633462,6.230018807112316,6.1096470985028795,0.0,10,0.9925813493253577,1.0197019085830559,0.0,0.0,0.0,0.0,Mixed,Typical
C16295,7.8484435399137995,0.9,4.711779921046349,3.713572066704308,4.26619481914876,8.21702703472086,0.3,0.09531017980432487,0.2,0.18232155679395462,1.0986122886681096,1.6094379124341003,9.210440366976517,6.7826687904234415,6.587136097216798,0.0,10,0.8521246788648591,1.0296840220576677,1.7439326904929162,2.9275934689026264,0.7881463330060695,0.9054316820046557,Installment,Installments Only
C16296,6.293457832631925,1.0,6.418740069479996,6.207805009802453,4.76745908903181,7.444203746149384,0.666667,0.1541509655415032,0.5,0.28768182245174967,2.3978952727983707,2.3978952727983707,7.601402334583733,7.404320935178744,6.042528911418042,0.0,12,0.8279337884799077,1.2253678954166758,1.1597608978661236,2.6768225211058754,0.967137622431464,0.7427406371696305,Oneoff,Oneoff Only
C16297,7.391550491249107,1.0,4.599152113662528,4.599152113662528,0.0,7.918108719437293,1.0,0.6931471805599453,0.0,0.4595321188521022,2.833213344056216,2.639057329615259,8.294299608857235,8.186768628137832,6.342521859660736,0.1541509655415032,12,0.8911602956030055,1.2907749960164498,1.7216453215181262,1.7427253519850692,1.0,0.0,Oneoff,Oneoff Only
C16298,6.134625597269539,1.0,6.7634344607057075,6.7634344607057075,0.0,0.0,0.833333,0.6061356217521172,0.0,0.0,0.0,2.4849066497880004,8.006700845440367,7.539700725666013,5.895641727676414,0.22314355131420976,12,0.7661864375466293,1.2788600586551508,0.0,2.7218062542843326,1.0,0.0,Oneoff,Oneoff Only
C16299,5.593478995993699,1.0,7.83176414925026,6.411095510689045,7.5558057162886465,2.9735594635927525,1.0,0.4595321188521022,1.0,0.0800423999811814,0.6931471805599453,3.9512437185814275,7.824445930877619,7.749434069208198,5.15751091185977,0.1541509655415032,12,0.7148722152862156,1.5025531116935233,0.37967939367497594,1.9821010059237787,0.8186017081863712,0.9647642053945111,Installment,Installments Only
C16300,7.732284867126416,0.909091,0.0,0.0,0.0,8.345854866305123,0.0,0.0,0.0,0.1541509655415032,2.0794415416798357,0.0,8.517393171418904,8.458517593917348,6.300356924730028,0.08701129365629297,12,0.9078229349647718,1.3425457787504311,0.0,0.0,0.0,0.0,Mixed,Typical
C16301,7.259161875115433,1.0,0.0,0.0,0.0,6.8211672687238005,0.0,0.0,0.0,0.09531017980432487,1.0986122886681096,0.0,8.006700845440367,5.395435774158989,5.6717991268781045,0.0,10,0.9066358310675938,0.9512741289779717,0.0,0.0,0.0,0.0,Mixed,"High Util, Low Repay"
C16302,3.737935868549906,1.0,7.182162124233888,4.837788707664819,7.082179063648951,0.0,1.0,0.4054651081081644,1.0,0.0,0.0,4.2626798770413155,8.699681400989514,7.173272025306791,4.918237099677383,0.5306282510621704,12,0.4296635355088691,1.4585047202741261,0.0,1.6848936188984842,0.6735838907536301,0.9860789747076891,Installment,Installments Only
C16303,8.557448611959765,0.9,0.0,0.0,0.0,8.82534662927372,0.0,0.0,0.0,0.4054651081081644,2.8903717578961645,0.0,8.853808274977197,7.058428335452278,7.586275786394226,0.0,10,0.9665274361254231,0.930420740584118,0.0,0.0,0.0,0.0,Mixed,"High Util, Low Repay"
C16304,6.6585158555317525,1.0,7.525801687032832,5.1670690799380825,7.427084643239349,0.0,1.0,0.0800423999811814,1.0,0.0,0.0,3.295836866004329,7.0909098220799835,6.739879821812184,6.577313569325728,0.1541509655415032,12,0.939021369979657,1.0247162083384025,0.0,2.283426635783904,0.6865805524534466,0.9868828534289475,Installment,Installments Only
C16305,6.461112464658314,1.0,7.646903022102767,7.1064421898623555,6.7746238063789415,0.0,1.0,0.34830692956230574,0.833333,0.0,0.0,3.828641396489095,7.0909098220799835,6.926544527296964,5.634790167454804,0.0,12,0.9111824331116749,1.2292462223887275,0.0,1.9972889153617412,0.9293229127297349,0.8859303938859207,Oneoff,Oneoff Only
C16306,7.283954251804272,1.0,7.06721754163001,7.06721754163001,0.0,3.0262353385769436,0.363636,0.3101546616371373,0.0,0.08701129365629297,0.6931471805599453,3.258096538021482,8.216358332386156,5.862921395354595,5.840659886858403,0.0,11,0.8865185715054982,1.0038114714651132,0.4282074693117429,2.1691246588787885,1.0,0.0,Oneoff,Oneoff Only
C16307,5.0584613873494195,0.454545,7.703400381886431,7.703400381886431,0.0,5.933454850735737,0.166667,0.1541509655415032,0.0,0.0800423999811814,1.0986122886681096,1.3862943611198906,9.581972891547895,8.967137143038688,5.151843216624997,0.4054651081081644,12,0.5279143913892104,1.7405687180273146,0.7702384085718177,5.556828764464851,1.0,0.0,Oneoff,Oneoff Only
C16308,2.1200629560852446,0.090909,4.518086079080978,0.0,4.518086079080978,0.0,0.083333,0.0,0.083333,0.0,0.0,0.6931471805599453,8.006700845440367,0.0,5.747301459426504,0.0,12,0.2647860831833841,0.0,0.0,6.518220380599588,0.0,1.0,Installment,Installments Only
C16309,7.590570749258023,1.0,3.609294974771094,3.609294974771094,0.0,6.828358286123244,0.083333,0.0800423999811814,0.0,0.6505877400541777,3.367295829986474,0.6931471805599453,7.601402334583733,7.116077142555085,7.182067353260267,0.0,12,0.998575054332221,0.9908118084307262,1.8918814709945693,5.207111961207714,1.0,0.0,Oneoff,"High Util, Low Repay"
C16310,6.40721541495527,1.0,7.15500590563958,6.298949246855942,6.603266088213974,5.318847802456674,1.0,0.3184537311185346,0.875,0.22314355131420976,1.791759469228055,3.6375861597263857,6.90875477931522,6.49578128093405,4.967023300033246,0.1335312676245148,8,0.9274052444499034,1.3077815199478873,0.7433743413495096,1.9669653422526134,0.8803555622352606,0.9228875804294272,Installment,Installments Only
C16311,8.257444221442817,1.0,0.0,0.0,0.0,7.5167705735634165,0.0,0.0,0.0,0.34830692956230574,1.791759469228055,0.0,8.922791623969637,6.885717553333563,6.776193610319907,0.0,12,0.9254328207397031,1.016163048063865,0.0,0.0,0.0,0.0,Mixed,Typical
C16312,7.825819679375907,1.0,7.602246555839812,7.271175422825089,6.337621874317336,5.597536392926389,1.0,0.4054651081081644,1.0,0.28768182245174967,2.4849066497880004,3.912023005428146,8.006700845440367,7.090385418992726,6.89460654906948,0.0,12,0.9774087767788318,1.028395945226152,0.7363002964730911,1.9433031312165798,0.9564508819093214,0.8336511882068558,Oneoff,Oneoff Only
C16313,8.301282539506277,1.0,3.58351893845611,3.58351893845611,0.0,0.0,0.083333,0.0800423999811814,0.0,0.0,0.0,0.6931471805599453,8.294299608857235,5.797566839481518,9.930743695010765,0.0,12,1.0008418951543039,0.5837998661061238,0.0,5.169925001442312,1.0,0.0,Oneoff,"High Util, Low Repay"
C16314,7.770228931453486,1.0,0.0,0.0,0.0,5.438533340617813,0.0,0.0,0.0,0.4054651081081644,2.0794415416798357,0.0,7.824445930877619,6.494609863676424,6.517313242800555,0.0,12,0.9930708193394019,0.9965164511389397,0.0,0.0,0.0,0.0,Mixed,"High Util, Low Repay"
C16315,7.170815375148744,0.888889,0.0,0.0,0.0,8.498781374394905,0.0,0.0,0.0,0.36772447243296236,1.9459101490553132,0.0,7.824445930877619,8.219059353323209,5.717321635177142,0.1541509655415032,9,0.9164630235158949,1.4375716249289785,0.0,0.0,0.0,0.0,Mixed,Typical
C16316,7.770770639767671,1.0,6.929056782402053,0.0,6.929056782402053,5.062726125699769,0.75,0.0,0.666667,0.0800423999811814,0.6931471805599453,2.5649493574615367,7.824445930877619,6.986447035454968,7.712593783676024,0.0,12,0.9931400521411836,0.9058492164130346,0.7306515568695782,2.701439996171916,0.0,1.0,Installment,"High Util, Low Repay"
C16317,8.39348586945375,1.0,7.047969293070523,7.047969293070523,0.0,7.573304327440014,0.583333,0.4595321188521022,0.0,0.34830692956230574,2.302585092994046,2.639057329615259,8.517393171418904,7.1320166085494066,7.2257358945628,0.0,12,0.9854524383844414,0.9870297935904473,1.0745370776353969,2.670638948983358,1.0,0.0,Oneoff,"High Util, Low Repay"
C16318,7.223526947493244,1.0,7.2372604446875775,6.61598486062175,6.468226537098181,4.1766434305423585,0.916667,0.4054651081081644,0.833333,0.0800423999811814,0.6931471805599453,3.367295829986474,7.496097345175956,6.070236089500854,6.700138349644524,0.0,12,0.9636383593846841,0.9059866785919295,0.5771028226030158,2.149279662403956,0.9141559725791176,0.8937396389881345,Oneoff,"High Util, Low Repay"
C16319,3.9942455324912567,1.0,6.349698275510708,0.0,6.349698275510708,0.0,1.0,0.0,0.916667,0.0,0.0,3.2188758248682006,6.90875477931522,6.3055765848833705,5.099384878971329,0.6418538861723948,12,0.5781426118133487,1.236536706787145,0.0,1.972644681243863,0.0,1.0,Installment,Installments Only
C16320,3.8769132690187202,0.727273,6.461468176353717,0.0,6.461468176353717,0.0,0.666667,0.0,0.583333,0.0,0.0,2.5649493574615367,8.101980731853192,6.846955885519027,5.210309933659391,0.6931471805599453,12,0.47851425439417716,1.3141168131451557,0.0,2.5191406440665416,0.0,1.0,Installment,Installments Only
C16321,2.389752299508291,0.545455,5.376481387517391,0.009950330853168083,5.376435145811989,0.0,0.583333,0.0800423999811814,0.5,0.0,0.0,2.1972245773362196,7.0909098220799835,6.164668861621598,4.661669056821805,0.4054651081081644,12,0.3370163151796087,1.3224166680387424,0.0,2.4469421300737073,0.0018507142750033183,0.9999913992624416,Installment,Installments Only
C16322,7.456234309086732,1.0,8.170315808529004,7.8377516579124045,6.908714818476837,0.0,1.0,0.4054651081081644,0.833333,0.0,0.0,3.8501476017100584,8.517393171418904,8.490696440135938,6.601621611379105,0.0800423999811814,12,0.8754127183076374,1.2861531514470121,0.0,2.1220785937921254,0.9592960470059878,0.8455872429392288,Oneoff,Oneoff Only
C16323,3.1154212251315303,1.0,0.0,0.0,0.0,6.992793394037039,0.0,0.0,0.0,0.0800423999811814,1.6094379124341003,0.0,7.0909098220799835,7.068663159136546,5.075018571934209,0.08701129365629297,12,0.4393542300355585,1.3928349342852773,0.0,0.0,0.0,0.0,Mixed,Typical
C16324,6.782598989071316,1.0,8.45153617833303,7.74181156975549,7.775116236941873,0.0,1.0,0.4595321188521022,1.0,0.0,0.0,3.9889840465642745,8.853808274977197,8.450373788805075,5.521498477156888,0.0,12,0.7660657175331463,1.5304493560516772,0.0,2.118718971967904,0.9160241885496461,0.9199648528837544,Oneoff,Oneoff Only
C16325,1.7220838647319534,0.090909,6.319256360487639,0.0,6.319256360487639,0.0,0.083333,0.0,0.083333,0.0,0.0,0.6931471805599453,7.313886831633462,0.0,5.747301459426504,0.0,12,0.23545399380309365,0.0,0.0,9.116759813381556,0.0,1.0,Installment,Installments Only
C16326,7.138204394756897,1.0,7.945470408698941,6.659627197473758,7.622419303004332,0.0,1.0,0.4595321188521022,1.0,0.0,0.0,4.394449154672439,8.412054873292933,7.285047350578417,5.613508468347857,0.0,12,0.8485684535201586,1.2977707955115136,0.0,1.8080697100001362,0.8381665093337453,0.959341475195613,Installment,Installments Only
C16327,6.307159272030457,0.909091,7.112294844342524,6.977495870856513,5.048123738507247,0.0,0.833333,0.5108258237659706,0.166667,0.0,0.0,2.639057329615259,7.313886831633462,5.994345610356665,5.62633343967044,0.0,12,0.8623539599698503,1.0654088803360684,0.0,2.695013391535305,0.9810470493088125,0.7097742499416735,Oneoff,Oneoff Only
C16328,8.075918626255111,1.0,6.019176985674518,5.695481449616815,4.74249437685131,0.0,0.666667,0.28768182245174967,0.416667,0.0,0.0,2.5649493574615367,9.15915233520675,6.650531276801084,6.787904259019422,0.0,12,0.8817321003835901,0.9797620919541103,0.0,2.3467040267927706,0.9462226253143761,0.7878974796950349,Oneoff,"High Util, Low Repay"
C16329,7.192545802934042,0.909091,7.318711947499455,6.920276559535809,6.2079056873625165,7.846145652894961,0.818182,0.4924767073199917,0.545455,0.5465438642627942,3.5263605246161616,3.1354942159291497,7.601402334583733,7.733085369121888,6.8326008177573785,0.1053604156578213,11,0.9462130125924875,1.131792354826909,1.0720664659545334,2.3341494014941695,0.9455593565067447,0.8482238038461861,Oneoff,Oneoff Only
